Date,Year,Quarter,Quarter_Label,Month,Month_Name,Year_Month,Week_of_Year,Day_of_Week,Day_Name,Is_Weekend,Data_Type,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Trend
2017-04-13,2017,2,Q2 2017,4,April,2017-04,15,3,Thursday,0,Historical,1345.8239999999998,2156.7534973424727,-1934.193331503333,5697.574055852094,1949.83580298637
2017-04-14,2017,2,Q2 2017,4,April,2017-04,15,4,Friday,0,Historical,652.93,2349.861221749939,-1705.8785107348074,6428.292967174505,1950.5579233461165
2017-04-15,2017,2,Q2 2017,4,April,2017-04,15,5,Saturday,1,Historical,332.338,1737.3391260103467,-2013.653272020413,5885.341142201864,1951.2800437058631
2017-04-16,2017,2,Q2 2017,4,April,2017-04,15,6,Sunday,1,Historical,944.429,1818.0449911333374,-2039.6905650254034,5746.727937181356,1952.0021640656096
2017-04-17,2017,2,Q2 2017,4,April,2017-04,16,0,Monday,0,Historical,3431.4590000000003,1666.7163526539366,-2053.873335682711,5620.690533259815,1952.7242844253562
2017-04-18,2017,2,Q2 2017,4,April,2017-04,16,1,Tuesday,0,Historical,,965.4426089182712,-3213.5702208175207,5089.40771604917,1953.4464047851027
2017-04-19,2017,2,Q2 2017,4,April,2017-04,16,2,Wednesday,0,Historical,,-236.20333671193438,-4123.066606208029,3745.5334379132423,1954.1685251448496
2017-04-20,2017,2,Q2 2017,4,April,2017-04,16,3,Thursday,0,Historical,2033.24,1012.2646737206442,-2765.4307825062783,4807.005556197733,1954.8906455045958
2017-04-21,2017,2,Q2 2017,4,April,2017-04,16,4,Friday,0,Historical,1254.564,1566.126978960294,-2507.5427691832238,5419.313024857427,1955.6127658643427
2017-04-22,2017,2,Q2 2017,4,April,2017-04,16,5,Saturday,1,Historical,947.692,1586.5059978618797,-2547.4098744570665,5380.803326654655,1956.3348862240894
2017-04-23,2017,2,Q2 2017,4,April,2017-04,16,6,Sunday,1,Historical,1199.222,2197.2275061975643,-1918.7592990605983,6294.029811782159,1957.0570065838358
2017-04-24,2017,2,Q2 2017,4,April,2017-04,17,0,Monday,0,Historical,928.558,2375.8115982185745,-1349.1261463804976,6287.652019859049,1957.779126943582
2017-04-25,2017,2,Q2 2017,4,April,2017-04,17,1,Tuesday,0,Historical,678.113,1911.5440190071,-2191.903952137948,6128.229406932414,1958.501247303329
2017-04-26,2017,2,Q2 2017,4,April,2017-04,17,2,Wednesday,0,Historical,61.608000000000004,804.2218593343349,-3122.9372315049745,5027.3888768630295,1959.2233676630756
2017-04-27,2017,2,Q2 2017,4,April,2017-04,17,3,Thursday,0,Historical,576.5756,1742.1571641418939,-2353.590925350158,5636.837852355998,1959.945488022822
2017-04-28,2017,2,Q2 2017,4,April,2017-04,17,4,Friday,0,Historical,795.296,1482.0860307122634,-2478.0075229178037,5343.868555584793,1960.6676083825685
2017-04-29,2017,2,Q2 2017,4,April,2017-04,17,5,Saturday,1,Historical,1053.26,604.9565812537859,-3527.20629081832,4663.665557555494,1961.3897287423151
2017-04-30,2017,2,Q2 2017,4,April,2017-04,17,6,Sunday,1,Historical,1390.1260000000002,896.6455852446456,-3110.4824616074156,4988.146261617055,1962.1118491020618
2017-05-01,2017,2,Q2 2017,5,May,2017-05,18,0,Monday,0,Historical,4108.37,1583.0391545513212,-2397.7560253370452,5718.8180788423915,1962.8339694618082
2017-05-02,2017,2,Q2 2017,5,May,2017-05,18,1,Tuesday,0,Historical,399.11,2027.6433364687111,-2033.6226561101628,5861.410254649559,1963.5560898215547
2017-05-03,2017,2,Q2 2017,5,May,2017-05,18,2,Wednesday,0,Historical,1386.346,1577.1496743534692,-2238.2995951855414,5462.662395358115,1964.2782101813013
2017-05-04,2017,2,Q2 2017,5,May,2017-05,18,3,Thursday,0,Historical,1389.4050000000002,2677.4074478022294,-966.39410894214,6361.905307311332,1965.0003305410482
2017-05-05,2017,2,Q2 2017,5,May,2017-05,18,4,Friday,0,Historical,185.123,2309.273197090775,-2056.3022701829705,6045.592586506408,1965.7224509007945
2017-05-06,2017,2,Q2 2017,5,May,2017-05,18,5,Saturday,1,Historical,3183.3698,1283.84032001316,-2682.1178517411754,5617.92244209687,1966.4445712605414
2017-05-07,2017,2,Q2 2017,5,May,2017-05,18,6,Sunday,1,Historical,2549.468,1265.4485963244467,-2616.486449297793,5241.385034432419,1967.1666916202876
2017-05-08,2017,2,Q2 2017,5,May,2017-05,19,0,Monday,0,Historical,3658.5540000000005,1253.7484248015603,-2606.844387695991,5339.658244145216,1967.8888119800345
2017-05-09,2017,2,Q2 2017,5,May,2017-05,19,1,Tuesday,0,Historical,1078.222,779.1517805530908,-3732.0232223024386,4695.289292655167,1968.6109323397807
2017-05-10,2017,2,Q2 2017,5,May,2017-05,19,2,Wednesday,0,Historical,,-239.67957668915233,-4141.35061410601,3662.247526997525,1969.3330526995276
2017-05-11,2017,2,Q2 2017,5,May,2017-05,19,3,Thursday,0,Historical,449.469,1067.8470569421759,-2782.574866537597,4731.702977649227,1970.0551730592742
2017-05-12,2017,2,Q2 2017,5,May,2017-05,19,4,Friday,0,Historical,970.384,1473.0332324987871,-2639.2261072322613,5580.7848598794635,1970.7772934190207
2017-05-13,2017,2,Q2 2017,5,May,2017-05,19,5,Saturday,1,Historical,3066.378,1170.6222421515306,-2733.5648593852297,5137.104983761431,1971.4994137787671
2017-05-14,2017,2,Q2 2017,5,May,2017-05,19,6,Sunday,1,Historical,4182.062,1415.845342870793,-2885.192334776636,5224.529067542627,1972.2215341385138
2017-05-15,2017,2,Q2 2017,5,May,2017-05,20,0,Monday,0,Historical,421.264,1302.541376345164,-2551.0863268610165,5353.5676471200895,1972.9436544982605
2017-05-16,2017,2,Q2 2017,5,May,2017-05,20,1,Tuesday,0,Historical,221.024,673.1068766133955,-3310.9482263530604,4779.7333733656615,1973.665774858007
2017-05-17,2017,2,Q2 2017,5,May,2017-05,20,2,Wednesday,0,Historical,,-443.0254976410697,-4393.880790800253,3408.4844703118574,1974.3878952177533
2017-05-18,2017,2,Q2 2017,5,May,2017-05,20,3,Thursday,0,Historical,1830.508,743.4797757104393,-3187.4321745149214,4736.739575024843,1975.1100155775
2017-05-19,2017,2,Q2 2017,5,May,2017-05,20,4,Friday,0,Historical,4919.182,1032.374879880677,-3127.494726773129,4714.924331354867,1975.832135937247
2017-05-20,2017,2,Q2 2017,5,May,2017-05,20,5,Saturday,1,Historical,2997.578,883.3331791214279,-2800.0142987636673,4673.518419859608,1976.5542562969931
2017-05-21,2017,2,Q2 2017,5,May,2017-05,20,6,Sunday,1,Historical,538.02,1731.8445105119754,-1714.2773090593005,5509.009115582926,1977.2763766567396
2017-05-22,2017,2,Q2 2017,5,May,2017-05,21,0,Monday,0,Historical,336.56199999999995,2460.354381184768,-1707.4145045797,6086.753637501522,1977.9984970164867
2017-05-23,2017,2,Q2 2017,5,May,2017-05,21,1,Tuesday,0,Historical,241.436,2479.918276769391,-1686.9788808613275,6459.056063917989,1978.7206173762331
2017-05-24,2017,2,Q2 2017,5,May,2017-05,21,2,Wednesday,0,Historical,,1610.267037939706,-2368.5110401355378,5470.435966801274,1979.4427377359793
2017-05-25,2017,2,Q2 2017,5,May,2017-05,21,3,Thursday,0,Historical,886.026,2800.3097924088456,-1068.448795826282,6970.925274317431,1980.1648580957258
2017-05-26,2017,2,Q2 2017,5,May,2017-05,21,4,Friday,0,Historical,270.24,3020.322031961526,-950.8367037592758,7119.35000590143,1980.886978455473
2017-05-27,2017,2,Q2 2017,5,May,2017-05,21,5,Saturday,1,Historical,2084.908,2613.562859366102,-1334.3733570948732,6524.0030741249975,1981.6090988152193
2017-05-28,2017,2,Q2 2017,5,May,2017-05,21,6,Sunday,1,Historical,1480.103,2104.4537072287103,-1820.8016881121869,6072.483738261628,1982.3312191749658
2017-05-29,2017,2,Q2 2017,5,May,2017-05,22,0,Monday,0,Historical,691.108,3873.8865603359736,-80.01708687717039,7842.475942677096,1983.0533395347124
2017-05-30,2017,2,Q2 2017,5,May,2017-05,22,1,Tuesday,0,Historical,736.8904,1400.4851321547042,-2631.4968461472713,5255.268862450997,1983.775459894459
2017-05-31,2017,2,Q2 2017,5,May,2017-05,22,2,Wednesday,0,Historical,,925.1324290476299,-2708.611728811957,4910.583619503868,1984.4975802542056
2017-06-01,2017,2,Q2 2017,6,June,2017-06,22,3,Thursday,0,Historical,5058.362,2732.942874099347,-1517.1705016001497,6656.842285227591,1985.219700613952
2017-06-02,2017,2,Q2 2017,6,June,2017-06,22,4,Friday,0,Historical,135.70600000000002,3592.4848217742383,-457.18464796326157,7826.81950399271,1985.9418209736987
2017-06-03,2017,2,Q2 2017,6,June,2017-06,22,5,Saturday,1,Historical,2952.036,3394.398403876613,-466.4589454653201,7600.06848337554,1986.6639413334456
2017-06-04,2017,2,Q2 2017,6,June,2017-06,22,6,Sunday,1,Historical,279.414,3425.882352641475,-517.7597934248436,7195.333078654995,1987.3860616931918
2017-06-05,2017,2,Q2 2017,6,June,2017-06,23,0,Monday,0,Historical,491.11199999999997,2999.686226276744,-1412.667394597516,6576.5784741302805,1988.1081820529382
2017-06-06,2017,2,Q2 2017,6,June,2017-06,23,1,Tuesday,0,Historical,31.349999999999998,2110.027106014079,-1874.8479046772247,6397.961468940298,1988.830302412685
2017-06-07,2017,2,Q2 2017,6,June,2017-06,23,2,Wednesday,0,Historical,,761.9516358705387,-3295.194451249693,4954.802865523552,1989.5524227724318
2017-06-08,2017,2,Q2 2017,6,June,2017-06,23,3,Thursday,0,Historical,2227.038,1677.1751286626086,-2294.7537640895002,5427.774944782831,1990.274543132178
2017-06-09,2017,2,Q2 2017,6,June,2017-06,23,4,Friday,0,Historical,939.1329999999999,1606.0932694042567,-2563.0727495319165,5494.087126186579,1990.9966634919244
2017-06-10,2017,2,Q2 2017,6,June,2017-06,23,5,Saturday,1,Historical,2513.3430000000003,1053.031621461541,-2858.7059076189707,4815.522097922166,1991.7187838516716
2017-06-11,2017,2,Q2 2017,6,June,2017-06,23,6,Sunday,1,Historical,1580.894,1510.130627950493,-2367.755841411442,5652.6818381210815,1992.440904211418
2017-06-12,2017,2,Q2 2017,6,June,2017-06,24,0,Monday,0,Historical,1679.968,1888.0391061675432,-1907.8632686858414,5861.802162798812,1993.1630245711644
2017-06-13,2017,2,Q2 2017,6,June,2017-06,24,1,Tuesday,0,Historical,1156.018,1638.6542038942616,-2432.210913878251,5681.353593290915,1993.8851449309107
2017-06-14,2017,2,Q2 2017,6,June,2017-06,24,2,Wednesday,0,Historical,,604.2024886741755,-3577.7792801874407,4721.017015006332,1994.6072652906578
2017-06-15,2017,2,Q2 2017,6,June,2017-06,24,3,Thursday,0,Historical,4057.51,1709.596933328121,-2156.9983160456045,5950.665464459378,1995.3293856504042
2017-06-16,2017,2,Q2 2017,6,June,2017-06,24,4,Friday,0,Historical,2724.194,1826.3966107085153,-2033.3301793217122,5870.7017579249205,1996.0515060101507
2017-06-17,2017,2,Q2 2017,6,June,2017-06,24,5,Saturday,1,Historical,3896.672,1318.9906895045851,-2718.0075889436134,5326.5606106935265,1996.7736263698969
2017-06-18,2017,2,Q2 2017,6,June,2017-06,24,6,Sunday,1,Historical,1031.1555,1541.225809612743,-2272.1946793606694,5737.172259826104,1997.495746729644
2017-06-19,2017,2,Q2 2017,6,June,2017-06,25,0,Monday,0,Historical,2115.941,1569.15182451313,-2166.266260754202,5289.52945605221,1998.2178670893904
2017-06-20,2017,2,Q2 2017,6,June,2017-06,25,1,Tuesday,0,Historical,1028.228,1204.5189714935032,-2547.6634314505654,5392.6754858468075,1998.9399874491369
2017-06-21,2017,2,Q2 2017,6,June,2017-06,25,2,Wednesday,0,Historical,595.656,408.18286987884585,-3789.2034468444444,4557.378671856407,1999.6621078088835
2017-06-22,2017,2,Q2 2017,6,June,2017-06,25,3,Thursday,0,Historical,579.019,1862.5617133915157,-1579.5859680747046,5756.999746255083,2000.3842281686304
2017-06-23,2017,2,Q2 2017,6,June,2017-06,25,4,Friday,0,Historical,,2142.2693956437934,-1935.9798808227456,6314.4227796530195,2001.1063485283767
2017-06-24,2017,2,Q2 2017,6,June,2017-06,25,5,Saturday,1,Historical,1287.614,1622.6600229533121,-2349.3846775571155,5704.180864643375,2001.828468888123
2017-06-25,2017,2,Q2 2017,6,June,2017-06,25,6,Sunday,1,Historical,1508.3519999999999,1850.5239610838098,-2335.7087140098,5611.647443455353,2002.5505892478698
2017-06-26,2017,2,Q2 2017,6,June,2017-06,26,0,Monday,0,Historical,4224.136,1879.9681357626637,-2322.4846905761183,5762.077584010386,2003.2727096076167
2017-06-27,2017,2,Q2 2017,6,June,2017-06,26,1,Tuesday,0,Historical,1644.906,1222.7913128283842,-2822.455378248483,4964.127547417608,2003.994829967363
2017-06-28,2017,2,Q2 2017,6,June,2017-06,26,2,Wednesday,0,Historical,,-291.31276925402113,-4193.403463306863,3435.721050379313,2004.7169503271093
2017-06-29,2017,2,Q2 2017,6,June,2017-06,26,3,Thursday,0,Historical,4521.9912,416.89386093696834,-3778.7389186023343,4408.376278172694,2005.4390706868562
2017-06-30,2017,2,Q2 2017,6,June,2017-06,26,4,Friday,0,Historical,4721.977,564.9094018351074,-3359.4575835892333,4651.063015052103,2006.1611910466029
2017-07-01,2017,3,Q3 2017,7,July,2017-07,26,5,Saturday,1,Historical,639.83,780.3987952741121,-3345.1767449693243,4858.981507374426,2006.8833114063493
2017-07-02,2017,3,Q3 2017,7,July,2017-07,26,6,Sunday,1,Historical,169.192,2177.8182371193693,-1651.627939099553,6237.131610446973,2007.6054317660955
2017-12-31,2017,4,Q4 2017,12,December,2017-12,52,6,Sunday,1,Forecast,,3066.1762479966924,-971.5329757990497,7131.690282752998,2139.0313372399723
2018-01-01,2018,1,Q1 2018,1,January,2018-01,1,0,Monday,0,Forecast,,2731.7684638715355,-1199.600838586625,6647.122428679312,2139.753457599719
2018-01-02,2018,1,Q1 2018,1,January,2018-01,1,1,Tuesday,0,Forecast,,3017.814141048437,-1259.177189989493,6859.455161641313,2140.475577959465
2018-01-03,2018,1,Q1 2018,1,January,2018-01,1,2,Wednesday,0,Forecast,,2464.314383666983,-1728.1706009677107,6672.8602220541225,2141.197698319212
2018-01-04,2018,1,Q1 2018,1,January,2018-01,1,3,Thursday,0,Forecast,,2808.158312505085,-934.5297918349796,6698.635885668848,2141.9198186789586
2018-01-05,2018,1,Q1 2018,1,January,2018-01,1,4,Friday,0,Forecast,,1991.0947576227923,-1915.3025750702488,5932.380401907679,2142.641939038705
2018-01-06,2018,1,Q1 2018,1,January,2018-01,1,5,Saturday,1,Forecast,,707.1204785781274,-3296.864675080962,4710.328952895853,2143.364059398452
2018-01-07,2018,1,Q1 2018,1,January,2018-01,1,6,Sunday,1,Forecast,,555.3373576249373,-3333.509929658167,4564.508737724042,2144.0861797581983
2018-01-08,2018,1,Q1 2018,1,January,2018-01,2,0,Monday,0,Forecast,,440.02517151664875,-3371.1285911991,4760.043709509953,2144.808300117945
2018-01-09,2018,1,Q1 2018,1,January,2018-01,2,1,Tuesday,0,Forecast,,31.357740969402524,-3823.0000886603207,3955.983446889107,2145.530420477691
2018-01-10,2018,1,Q1 2018,1,January,2018-01,2,2,Wednesday,0,Forecast,,-699.481256106212,-4814.010963420508,3015.37715748835,2146.252540837438
2018-01-11,2018,1,Q1 2018,1,January,2018-01,2,3,Thursday,0,Forecast,,1163.7595579498998,-2979.3703630692066,5323.3265836284445,2146.9746611971846
2018-01-12,2018,1,Q1 2018,1,January,2018-01,2,4,Friday,0,Forecast,,1826.9763123765513,-2207.7312988608746,5791.228176387541,2147.696781556931
2018-01-13,2018,1,Q1 2018,1,January,2018-01,2,5,Saturday,1,Forecast,,1443.6430261070325,-2641.259203254707,6105.261908063078,2148.4189019166774
2018-01-14,2018,1,Q1 2018,1,January,2018-01,2,6,Sunday,1,Forecast,,1534.176195062827,-2675.5377580336567,5307.630454163655,2149.1410222764243
2018-01-15,2018,1,Q1 2018,1,January,2018-01,3,0,Monday,0,Forecast,,1236.8638211034877,-2786.4479077791316,5369.55081960872,2149.863142636171
2018-01-16,2018,1,Q1 2018,1,January,2018-01,3,1,Tuesday,0,Forecast,,359.88585031829564,-3458.0284453281906,4388.370605801236,2150.585262995917
2018-01-17,2018,1,Q1 2018,1,January,2018-01,3,2,Wednesday,0,Forecast,,-1087.2586814142762,-5040.419197699622,2870.512400832929,2151.307383355664
2018-01-18,2018,1,Q1 2018,1,January,2018-01,3,3,Thursday,0,Forecast,,61.24036793783197,-4294.794052307927,3929.699877446994,2152.029503715411
2018-01-19,2018,1,Q1 2018,1,January,2018-01,3,4,Friday,0,Forecast,,486.0422322572594,-3523.0858137325254,4561.389759678281,2152.751624075157
2018-01-20,2018,1,Q1 2018,1,January,2018-01,3,5,Saturday,1,Forecast,,651.2275799332925,-3620.5328618957437,4701.757844261046,2153.4737444349034
2018-01-21,2018,1,Q1 2018,1,January,2018-01,3,6,Sunday,1,Forecast,,1852.4079440959185,-2122.745602027381,5843.843712114182,2154.1958647946503
2018-01-22,2018,1,Q1 2018,1,January,2018-01,4,0,Monday,0,Forecast,,2644.8446694570403,-1306.755618725562,6607.59412884214,2154.9179851543972
2018-01-23,2018,1,Q1 2018,1,January,2018-01,4,1,Tuesday,0,Forecast,,2435.7015636018855,-1655.645528881634,6215.966938059372,2155.640105514143
2018-01-24,2018,1,Q1 2018,1,January,2018-01,4,2,Wednesday,0,Forecast,,1240.77036069523,-2428.173182806325,5202.972320468152,2156.36222587389
2018-01-25,2018,1,Q1 2018,1,January,2018-01,4,3,Thursday,0,Forecast,,2345.4501901918934,-1334.3137507842412,6254.651274457994,2157.0843462336366
2018-01-26,2018,1,Q1 2018,1,January,2018-01,4,4,Friday,0,Forecast,,2319.6873472712873,-1315.8181111944652,6080.620152061601,2157.8064665933834
2018-01-27,2018,1,Q1 2018,1,January,2018-01,4,5,Saturday,1,Forecast,,1489.2008914047094,-2598.0669651167927,5413.947640447387,2158.52858695313
2018-01-28,2018,1,Q1 2018,1,January,2018-01,4,6,Sunday,1,Forecast,,1430.7463011222162,-2646.7157809492155,5550.717879525338,2159.250707312876
2018-01-29,2018,1,Q1 2018,1,January,2018-01,5,0,Monday,0,Forecast,,1419.7011765260995,-2587.488423359489,5671.688973659758,2159.972827672623
2018-01-30,2018,1,Q1 2018,1,January,2018-01,5,1,Tuesday,0,Forecast,,1423.4246645562034,-2710.996975443944,5329.614449993623,2160.6949480323697
2018-01-31,2018,1,Q1 2018,1,January,2018-01,5,2,Wednesday,0,Forecast,,1265.5285935418578,-2594.488524288322,5201.240630495475,2161.417068392116
2018-02-01,2018,1,Q1 2018,2,February,2018-02,5,3,Thursday,0,Forecast,,3442.764974747854,-544.4365260938338,7246.873037478749,2162.139188751862
2018-02-02,2018,1,Q1 2018,2,February,2018-02,5,4,Friday,0,Forecast,,3867.120534595016,-351.56776175292174,8107.555963708433,2162.8613091116094
2018-02-03,2018,1,Q1 2018,2,February,2018-02,5,5,Saturday,1,Forecast,,2852.375120554954,-887.0281889941142,7040.4912703158125,2163.583429471356
2018-02-04,2018,1,Q1 2018,2,February,2018-02,5,6,Sunday,1,Forecast,,2328.316070980132,-1552.6572317942996,6350.440030099382,2164.3055498311023
2018-02-05,2018,1,Q1 2018,2,February,2018-02,6,0,Monday,0,Forecast,,1702.3253931378263,-2225.846135688266,5730.623106266022,2165.0276701908488
2018-02-06,2018,1,Q1 2018,2,February,2018-02,6,1,Tuesday,0,Forecast,,772.6932511297541,-3432.3334176413005,4737.495134660054,2165.7497905505957
2018-02-07,2018,1,Q1 2018,2,February,2018-02,6,2,Wednesday,0,Forecast,,-630.149250479901,-4634.403317862541,3387.744597868491,2166.471910910342
2018-02-08,2018,1,Q1 2018,2,February,2018-02,6,3,Thursday,0,Forecast,,503.4902794626522,-3660.7152253997047,4279.135614668277,2167.1940312700885
2018-02-09,2018,1,Q1 2018,2,February,2018-02,6,4,Friday,0,Forecast,,715.2483018999116,-3196.294646816865,4736.366188643966,2167.916151629835
2018-02-10,2018,1,Q1 2018,2,February,2018-02,6,5,Saturday,1,Forecast,,417.47979641523824,-3345.61076330541,4429.332725227882,2168.638271989582
2018-02-11,2018,1,Q1 2018,2,February,2018-02,6,6,Sunday,1,Forecast,,948.0732986170854,-2943.622260889305,5071.239371117281,2169.3603923493283
2018-02-12,2018,1,Q1 2018,2,February,2018-02,7,0,Monday,0,Forecast,,994.6421622507133,-2987.713677014529,4930.113499472598,2170.0825127090748
2018-02-13,2018,1,Q1 2018,2,February,2018-02,7,1,Tuesday,0,Forecast,,141.3644513725878,-3602.363837730829,4475.757635233151,2170.8046330688217
2018-02-14,2018,1,Q1 2018,2,February,2018-02,7,2,Wednesday,0,Forecast,,-1490.9872023013713,-5346.178839691132,2211.5205163594014,2171.526753428568
2018-02-15,2018,1,Q1 2018,2,February,2018-02,7,3,Thursday,0,Forecast,,-579.2847597920373,-4495.216830796763,3266.6943756691853,2172.2488737883145
2018-02-16,2018,1,Q1 2018,2,February,2018-02,7,4,Friday,0,Forecast,,-551.6890715908756,-4646.378241179324,3655.3849912005876,2172.9709941480614
2018-02-17,2018,1,Q1 2018,2,February,2018-02,7,5,Saturday,1,Forecast,,-1005.2074692616329,-4998.445364809194,2747.3920306634814,2173.693114507808
2018-02-18,2018,1,Q1 2018,2,February,2018-02,7,6,Sunday,1,Forecast,,-375.67013814204137,-4322.857172885808,3295.9955789108553,2174.4152348675543
2018-02-19,2018,1,Q1 2018,2,February,2018-02,8,0,Monday,0,Forecast,,322.85457024487437,-3744.543852472476,4453.870991282684,2175.1373552273008
2018-02-20,2018,1,Q1 2018,2,February,2018-02,8,1,Tuesday,0,Forecast,,629.6454994466859,-3477.6069586838203,4165.874094608507,2175.8594755870477
2018-02-21,2018,1,Q1 2018,2,February,2018-02,8,2,Wednesday,0,Forecast,,188.92474561439968,-3917.566285528203,4205.476531878532,2176.5815959467946
2018-02-22,2018,1,Q1 2018,2,February,2018-02,8,3,Thursday,0,Forecast,,1849.7873180707663,-2359.9967210026834,6082.739218548312,2177.3037163065405
2018-02-23,2018,1,Q1 2018,2,February,2018-02,8,4,Friday,0,Forecast,,2107.7068302868606,-1894.4200101103816,6009.422851952033,2178.025836666287
2018-02-24,2018,1,Q1 2018,2,February,2018-02,8,5,Saturday,1,Forecast,,1595.6538872134433,-2671.9465758437264,5684.29438221393,2178.7479570260334
2018-02-25,2018,1,Q1 2018,2,February,2018-02,8,6,Sunday,1,Forecast,,1961.1204400904405,-1839.0141103468668,5952.656722835879,2179.4700773857808
2018-02-26,2018,1,Q1 2018,2,February,2018-02,9,0,Monday,0,Forecast,,2003.111993952507,-1846.477747341563,6192.548407431294,2180.1921977455268
2018-02-27,2018,1,Q1 2018,2,February,2018-02,9,1,Tuesday,0,Forecast,,1225.1123750670913,-3037.539879107165,5324.605827748211,2180.914318105273
2018-02-28,2018,1,Q1 2018,2,February,2018-02,9,2,Wednesday,0,Forecast,,-253.7192826429665,-4466.8797896998385,3816.608094085053,2181.63643846502
2018-03-01,2018,1,Q1 2018,3,March,2018-03,9,3,Thursday,0,Forecast,,1121.3053131389945,-2670.465341237711,4993.588009647567,2182.358558824767
2018-03-02,2018,1,Q1 2018,3,March,2018-03,9,4,Friday,0,Forecast,,2061.999935672942,-1745.9865582405441,6494.9948213555335,2183.0806791845134
2018-03-03,2018,1,Q1 2018,3,March,2018-03,9,5,Saturday,1,Forecast,,2675.7509950256913,-1207.5146145757,6654.911622879053,2183.8027995442594
2018-03-04,2018,1,Q1 2018,3,March,2018-03,9,6,Sunday,1,Forecast,,3846.1004073690974,-144.13155809761443,8066.158827966378,2184.5249199040063
2018-03-05,2018,1,Q1 2018,3,March,2018-03,10,0,Monday,0,Forecast,,4065.78515782408,-218.6904773033042,7871.103993911065,2185.247040263753
2018-03-06,2018,1,Q1 2018,3,March,2018-03,10,1,Tuesday,0,Forecast,,3082.7975563625278,-697.4439042296648,7198.788874393276,2185.9691606234996
2018-03-07,2018,1,Q1 2018,3,March,2018-03,10,2,Wednesday,0,Forecast,,1270.4515470850497,-2879.0181225381803,5203.314571330309,2186.691280983246
2018-03-08,2018,1,Q1 2018,3,March,2018-03,10,3,Thursday,0,Forecast,,2066.8401617547056,-1700.9391535269715,6135.417862866871,2187.4134013429925
2018-03-09,2018,1,Q1 2018,3,March,2018-03,10,4,Friday,0,Forecast,,1962.9565561888571,-1988.6259668110679,5866.11926485784,2188.1355217027394
2018-03-10,2018,1,Q1 2018,3,March,2018-03,10,5,Saturday,1,Forecast,,1311.0210987759558,-2587.89734133442,5441.690208523372,2188.857642062486
2018-03-11,2018,1,Q1 2018,3,March,2018-03,10,6,Sunday,1,Forecast,,1702.8536676129438,-2458.6246724808516,5512.914598395089,2189.5797624222323
2018-03-12,2018,1,Q1 2018,3,March,2018-03,11,0,Monday,0,Forecast,,2151.981096131672,-1727.2626182940623,5835.622593014452,2190.3018827819787
2018-03-13,2018,1,Q1 2018,3,March,2018-03,11,1,Tuesday,0,Forecast,,2205.845048012915,-1849.0767284599672,6383.148539917305,2191.0240031417256
2018-03-14,2018,1,Q1 2018,3,March,2018-03,11,2,Wednesday,0,Forecast,,1521.84372056461,-2359.497421767081,5599.518918078334,2191.746123501472
2018-03-15,2018,1,Q1 2018,3,March,2018-03,11,3,Thursday,0,Forecast,,3001.8892452134983,-1247.4286800320324,6796.677573941976,2192.468243861219
2018-03-16,2018,1,Q1 2018,3,March,2018-03,11,4,Friday,0,Forecast,,3116.9702037571815,-1017.2915886397485,7179.349006514382,2193.1903642209654
2018-03-17,2018,1,Q1 2018,3,March,2018-03,11,5,Saturday,1,Forecast,,2451.8122203597045,-1296.6562474480318,6325.984185155683,2193.912484580712
2018-03-18,2018,1,Q1 2018,3,March,2018-03,11,6,Sunday,1,Forecast,,2653.515036900885,-1324.4919725479715,6576.110795489945,2194.6346049404583
2018-03-19,2018,1,Q1 2018,3,March,2018-03,12,0,Monday,0,Forecast,,2635.9378317492406,-1027.0120738528758,6578.917234596133,2195.356725300205
2018-03-20,2018,1,Q1 2018,3,March,2018-03,12,1,Tuesday,0,Forecast,,2061.702447713199,-2276.13241256669,6081.9970336164715,2196.0788456599516
2018-03-21,2018,1,Q1 2018,3,March,2018-03,12,2,Wednesday,0,Forecast,,1003.0853047746298,-2891.1045466738133,5075.256907684033,2196.800966019698
2018-03-22,2018,1,Q1 2018,3,March,2018-03,12,3,Thursday,0,Forecast,,2686.862693958541,-1237.077732041092,6834.000906522574,2197.5230863794445
2018-03-23,2018,1,Q1 2018,3,March,2018-03,12,4,Friday,0,Forecast,,3418.563093642251,-555.493224230726,7055.642729037477,2198.2452067391914
2018-03-24,2018,1,Q1 2018,3,March,2018-03,12,5,Saturday,1,Forecast,,3309.0025588751228,-477.80922325908637,7344.095859173922,2198.967327098938
2018-03-25,2018,1,Q1 2018,3,March,2018-03,12,6,Sunday,1,Forecast,,3715.9289511058623,-282.71626228953585,7818.625372095004,2199.6894474586843
2018-03-26,2018,1,Q1 2018,3,March,2018-03,13,0,Monday,0,Forecast,,3633.9648205013755,-166.0535879334477,7665.575385143433,2200.4115678184307
2018-03-27,2018,1,Q1 2018,3,March,2018-03,13,1,Tuesday,0,Forecast,,2861.8617648854984,-1139.2998351155168,6882.214923772064,2201.1336881781776
2018-03-28,2018,1,Q1 2018,3,March,2018-03,13,2,Wednesday,0,Forecast,,1343.6751750348164,-2796.2820107070897,5095.074816146411,2201.855808537924
2018-03-29,2018,1,Q1 2018,3,March,2018-03,13,3,Thursday,0,Forecast,,2126.821633715132,-2195.9243007488967,6095.52120855412,2202.5779288976705
2018-03-30,2018,1,Q1 2018,3,March,2018-03,13,4,Friday,0,Forecast,,1752.7917284411383,-2287.2924313672384,5624.185098131469,2203.3000492574174
